Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
01.01.2024 00:00;01.01.2024 00:15;0,10;21,15;0,10;16,99;29,13;0,10;0,10;53,79;0,10;76,69;29,56;25,97;0,10;-;107,09;0,10;0,10
01.01.2024 00:15;01.01.2024 00:30;0,10;21,15;0,10;16,99;29,13;0,10;0,10;53,79;0,10;76,69;29,56;25,97;0,10;-;107,09;0,10;0,10
01.01.2024 00:30;01.01.2024 00:45;0,10;21,15;0,10;16,99;29,13;0,10;0,10;53,79;0,10;76,69;29,56;25,97;0,10;-;107,09;0,10;0,10
01.01.2024 00:45;01.01.2024 01:00;0,10;21,15;0,10;16,99;29,13;0,10;0,10;53,79;0,10;76,69;29,56;25,97;0,10;-;107,09;0,10;0,10
01.01.2024 01:00;01.01.2024 01:15;0,01;20,96;0,01;28,14;28,46;0,01;0,01;48,98;0,01;74,50;28,46;21,99;0,01;-;104,00;0,01;0,01
01.01.2024 01:15;01.01.2024 01:30;0,01;20,96;0,01;28,14;28,46;0,01;0,01;48,98;0,01;74,50;28,46;21,99;0,01;-;104,00;0,01;0,01
01.01.2024 01:30;01.01.2024 01:45;0,01;20,96;0,01;28,14;28,46;0,01;0,01;48,98;0,01;74,50;28,46;21,99;0,01;-;104,00;0,01;0,01
01.01.2024 01:45;01.01.2024 02:00;0,01;20,96;0,01;28,14;28,46;0,01;0,01;48,98;0,01;74,50;28,46;21,99;0,01;-;104,00;0,01;0,01
01.01.2024 02:00;01.01.2024 02:15;0,00;17,73;0,00;26,66;26,66;0,00;0,00;27,45;0,02;73,29;26,66;14,32;0,02;-;100,00;0,03;0,04
01.01.2024 02:15;01.01.2024 02:30;0,00;17,73;0,00;26,66;26,66;0,00;0,00;27,45;0,02;73,29;26,66;14,32;0,02;-;100,00;0,03;0,04
01.01.2024 02:30;01.01.2024 02:45;0,00;17,73;0,00;26,66;26,66;0,00;0,00;27,45;0,02;73,29;26,66;14,32;0,02;-;100,00;0,03;0,04
01.01.2024 02:45;01.01.2024 03:00;0,00;17,73;0,00;26,66;26,66;0,00;0,00;27,45;0,02;73,29;26,66;14,32;0,02;-;100,00;0,03;0,04
01.01.2024 03:00;01.01.2024 03:15;-0,01;14,59;-0,01;4,14;24,48;-0,01;-0,01;24,48;0,00;71,58;24,48;11,37;0,00;-;85,66;0,00;0,01
01.01.2024 03:15;01.01.2024 03:30;-0,01;14,59;-0,01;4,14;24,48;-0,01;-0,01;24,48;0,00;71,58;24,48;11,37;0,00;-;85,66;0,00;0,01
01.01.2024 03:30;01.01.2024 03:45;-0,01;14,59;-0,01;4,14;24,48;-0,01;-0,01;24,48;0,00;71,58;24,48;11,37;0,00;-;85,66;0,00;0,01
01.01.2024 03:45;01.01.2024 04:00;-0,01;14,59;-0,01;4,14;24,48;-0,01;-0,01;24,48;0,00;71,58;24,48;11,37;0,00;-;85,66;0,00;0,01
01.01.2024 04:00;01.01.2024 04:15;-0,03;14,23;-0,03;-0,03;24,01;-0,03;-0,03;24,01;-0,01;73,27;24,01;11,35;-0,01;-;85,00;0,00;0,01
01.01.2024 04:15;01.01.2024 04:30;-0,03;14,23;-0,03;-0,03;24,01;-0,03;-0,03;24,01;-0,01;73,27;24,01;11,35;-0,01;-;85,00;0,00;0,01
01.01.2024 04:30;01.01.2024 04:45;-0,03;14,23;-0,03;-0,03;24,01;-0,03;-0,03;24,01;-0,01;73,27;24,01;11,35;-0,01;-;85,00;0,00;0,01
01.01.2024 04:45;01.01.2024 05:00;-0,03;14,23;-0,03;-0,03;24,01;-0,03;-0,03;24,01;-0,01;73,27;24,01;11,35;-0,01;-;85,00;0,00;0,01
01.01.2024 05:00;01.01.2024 05:15;-0,02;13,09;-0,02;-0,02;15,88;-0,02;-0,02;21,23;-0,01;74,32;21,23;11,39;-0,01;-;85,53;0,00;0,01
01.01.2024 05:15;01.01.2024 05:30;-0,02;13,09;-0,02;-0,02;15,88;-0,02;-0,02;21,23;-0,01;74,32;21,23;11,39;-0,01;-;85,53;0,00;0,01
01.01.2024 05:30;01.01.2024 05:45;-0,02;13,09;-0,02;-0,02;15,88;-0,02;-0,02;21,23;-0,01;74,32;21,23;11,39;-0,01;-;85,53;0,00;0,01
01.01.2024 05:45;01.01.2024 06:00;-0,02;13,09;-0,02;-0,02;15,88;-0,02;-0,02;21,23;-0,01;74,32;21,23;11,39;-0,01;-;85,53;0,00;0,01
01.01.2024 06:00;01.01.2024 06:15;-0,05;13,54;-0,05;-0,05;15,87;-0,04;-0,05;22,62;0,00;76,69;22,62;11,34;0,00;-;95,07;0,02;0,04
01.01.2024 06:15;01.01.2024 06:30;-0,05;13,54;-0,05;-0,05;15,87;-0,04;-0,05;22,62;0,00;76,69;22,62;11,34;0,00;-;95,07;0,02;0,04
01.01.2024 06:30;01.01.2024 06:45;-0,05;13,54;-0,05;-0,05;15,87;-0,04;-0,05;22,62;0,00;76,69;22,62;11,34;0,00;-;95,07;0,02;0,04
01.01.2024 06:45;01.01.2024 07:00;-0,05;13,54;-0,05;-0,05;15,87;-0,04;-0,05;22,62;0,00;76,69;22,62;11,34;0,00;-;95,07;0,02;0,04
01.01.2024 07:00;01.01.2024 07:15;-0,02;14,08;-0,02;-0,02;22,04;-0,01;-0,02;25,04;0,00;74,55;25,04;8,31;0,00;-;104,07;0,00;0,01
01.01.2024 07:15;01.01.2024 07:30;-0,02;14,08;-0,02;-0,02;22,04;-0,01;-0,02;25,04;0,00;74,55;25,04;8,31;0,00;-;104,07;0,00;0,01
01.01.2024 07:30;01.01.2024 07:45;-0,02;14,08;-0,02;-0,02;22,04;-0,01;-0,02;25,04;0,00;74,55;25,04;8,31;0,00;-;104,07;0,00;0,01
01.01.2024 07:45;01.01.2024 08:00;-0,02;14,08;-0,02;-0,02;22,04;-0,01;-0,02;25,04;0,00;74,55;25,04;8,31;0,00;-;104,07;0,00;0,01
01.01.2024 08:00;01.01.2024 08:15;0,00;14,42;0,00;0,00;25,42;0,00;0,00;26,24;0,00;72,25;26,24;8,51;0,00;-;106,95;0,00;0,00
01.01.2024 08:15;01.01.2024 08:30;0,00;14,42;0,00;0,00;25,42;0,00;0,00;26,24;0,00;72,25;26,24;8,51;0,00;-;106,95;0,00;0,00
01.01.2024 08:30;01.01.2024 08:45;0,00;14,42;0,00;0,00;25,42;0,00;0,00;26,24;0,00;72,25;26,24;8,51;0,00;-;106,95;0,00;0,00
01.01.2024 08:45;01.01.2024 09:00;0,00;14,42;0,00;0,00;25,42;0,00;0,00;26,24;0,00;72,25;26,24;8,51;0,00;-;106,95;0,00;0,00
01.01.2024 09:00;01.01.2024 09:15;0,04;16,69;0,04;0,08;32,21;0,04;0,04;32,21;0,04;76,01;32,21;10,63;0,04;-;107,08;0,04;0,04
01.01.2024 09:15;01.01.2024 09:30;0,04;16,69;0,04;0,08;32,21;0,04;0,04;32,21;0,04;76,01;32,21;10,63;0,04;-;107,08;0,04;0,04
01.01.2024 09:30;01.01.2024 09:45;0,04;16,69;0,04;0,08;32,21;0,04;0,04;32,21;0,04;76,01;32,21;10,63;0,04;-;107,08;0,04;0,04
01.01.2024 09:45;01.01.2024 10:00;0,04;16,69;0,04;0,08;32,21;0,04;0,04;32,21;0,04;76,01;32,21;10,63;0,04;-;107,08;0,04;0,04
01.01.2024 10:00;01.01.2024 10:15;0,06;24,00;0,06;41,34;41,34;0,06;0,06;47,71;0,06;82,20;41,34;9,75;0,06;-;104,00;0,06;0,06
01.01.2024 10:15;01.01.2024 10:30;0,06;24,00;0,06;41,34;41,34;0,06;0,06;47,71;0,06;82,20;41,34;9,75;0,06;-;104,00;0,06;0,06
01.01.2024 10:30;01.01.2024 10:45;0,06;24,00;0,06;41,34;41,34;0,06;0,06;47,71;0,06;82,20;41,34;9,75;0,06;-;104,00;0,06;0,06
01.01.2024 10:45;01.01.2024 11:00;0,06;24,00;0,06;41,34;41,34;0,06;0,06;47,71;0,06;82,20;41,34;9,75;0,06;-;104,00;0,06;0,06
01.01.2024 11:00;01.01.2024 11:15;0,54;25,17;0,54;43,51;43,51;0,54;0,54;52,51;0,54;82,91;43,51;8,24;0,54;-;98,13;0,54;0,54
01.01.2024 11:15;01.01.2024 11:30;0,54;25,17;0,54;43,51;43,51;0,54;0,54;52,51;0,54;82,91;43,51;8,24;0,54;-;98,13;0,54;0,54
01.01.2024 11:30;01.01.2024 11:45;0,54;25,17;0,54;43,51;43,51;0,54;0,54;52,51;0,54;82,91;43,51;8,24;0,54;-;98,13;0,54;0,54
01.01.2024 11:45;01.01.2024 12:00;0,54;25,17;0,54;43,51;43,51;0,54;0,54;52,51;0,54;82,91;43,51;8,24;0,54;-;98,13;0,54;0,54
01.01.2024 12:00;01.01.2024 12:15;2,24;26,22;2,24;43,02;43,02;2,24;2,24;56,57;2,24;80,87;43,02;10,71;2,24;-;101,55;2,24;2,24
01.01.2024 12:15;01.01.2024 12:30;2,24;26,22;2,24;43,02;43,02;2,24;2,24;56,57;2,24;80,87;43,02;10,71;2,24;-;101,55;2,24;2,24
01.01.2024 12:30;01.01.2024 12:45;2,24;26,22;2,24;43,02;43,02;2,24;2,24;56,57;2,24;80,87;43,02;10,71;2,24;-;101,55;2,24;2,24
01.01.2024 12:45;01.01.2024 13:00;2,24;26,22;2,24;43,02;43,02;2,24;2,24;56,57;2,24;80,87;43,02;10,71;2,24;-;101,55;2,24;2,24
01.01.2024 13:00;01.01.2024 13:15;1,96;26,63;2,00;44,29;44,29;2,06;1,97;59,82;2,58;79,79;44,29;9,31;2,53;-;98,16;2,83;3,22
01.01.2024 13:15;01.01.2024 13:30;1,96;26,63;2,00;44,29;44,29;2,06;1,97;59,82;2,58;79,79;44,29;9,31;2,53;-;98,16;2,83;3,22
01.01.2024 13:30;01.01.2024 13:45;1,96;26,63;2,00;44,29;44,29;2,06;1,97;59,82;2,58;79,79;44,29;9,31;2,53;-;98,16;2,83;3,22
01.01.2024 13:45;01.01.2024 14:00;1,96;26,63;2,00;44,29;44,29;2,06;1,97;59,82;2,58;79,79;44,29;9,31;2,53;-;98,16;2,83;3,22
01.01.2024 14:00;01.01.2024 14:15;1,04;28,12;1,35;46,24;46,24;1,73;1,13;62,06;5,29;82,68;46,24;11,51;4,89;-;98,17;7,04;9,73
01.01.2024 14:15;01.01.2024 14:30;1,04;28,12;1,35;46,24;46,24;1,73;1,13;62,06;5,29;82,68;46,24;11,51;4,89;-;98,17;7,04;9,73
01.01.2024 14:30;01.01.2024 14:45;1,04;28,12;1,35;46,24;46,24;1,73;1,13;62,06;5,29;82,68;46,24;11,51;4,89;-;98,17;7,04;9,73
01.01.2024 14:45;01.01.2024 15:00;1,04;28,12;1,35;46,24;46,24;1,73;1,13;62,06;5,29;82,68;46,24;11,51;4,89;-;98,17;7,04;9,73
01.01.2024 15:00;01.01.2024 15:15;3,66;33,78;4,13;50,61;50,61;5,72;3,19;62,52;22,22;77,56;50,61;20,41;24,04;-;105,54;28,49;38,66
01.01.2024 15:15;01.01.2024 15:30;3,66;33,78;4,13;50,61;50,61;5,72;3,19;62,52;22,22;77,56;50,61;20,41;24,04;-;105,54;28,49;38,66
01.01.2024 15:30;01.01.2024 15:45;3,66;33,78;4,13;50,61;50,61;5,72;3,19;62,52;22,22;77,56;50,61;20,41;24,04;-;105,54;28,49;38,66
01.01.2024 15:45;01.01.2024 16:00;3,66;33,78;4,13;50,61;50,61;5,72;3,19;62,52;22,22;77,56;50,61;20,41;24,04;-;105,54;28,49;38,66
01.01.2024 16:00;01.01.2024 16:15;43,06;48,13;27,96;59,47;59,47;18,49;40,00;63,19;47,61;75,46;59,47;29,09;49,26;-;110,00;47,48;53,17
01.01.2024 16:15;01.01.2024 16:30;43,06;48,13;27,96;59,47;59,47;18,49;40,00;63,19;47,61;75,46;59,47;29,09;49,26;-;110,00;47,48;53,17
01.01.2024 16:30;01.01.2024 16:45;43,06;48,13;27,96;59,47;59,47;18,49;40,00;63,19;47,61;75,46;59,47;29,09;49,26;-;110,00;47,48;53,17
01.01.2024 16:45;01.01.2024 17:00;43,06;48,13;27,96;59,47;59,47;18,49;40,00;63,19;47,61;75,46;59,47;29,09;49,26;-;110,00;47,48;53,17
01.01.2024 17:00;01.01.2024 17:15;49,93;60,16;50,37;64,99;64,99;37,00;84,46;64,99;56,53;74,16;64,99;42,10;57,21;-;120,04;57,11;61,26
01.01.2024 17:15;01.01.2024 17:30;49,93;60,16;50,37;64,99;64,99;37,00;84,46;64,99;56,53;74,16;64,99;42,10;57,21;-;120,04;57,11;61,26
01.01.2024 17:30;01.01.2024 17:45;49,93;60,16;50,37;64,99;64,99;37,00;84,46;64,99;56,53;74,16;64,99;42,10;57,21;-;120,04;57,11;61,26
01.01.2024 17:45;01.01.2024 18:00;49,93;60,16;50,37;64,99;64,99;37,00;84,46;64,99;56,53;74,16;64,99;42,10;57,21;-;120,04;57,11;61,26
01.01.2024 18:00;01.01.2024 18:15;58,00;59,43;53,76;61,74;61,74;47,50;61,74;63,58;59,06;74,16;61,74;48,83;59,85;-;131,50;58,91;60,70
01.01.2024 18:15;01.01.2024 18:30;58,00;59,43;53,76;61,74;61,74;47,50;61,74;63,58;59,06;74,16;61,74;48,83;59,85;-;131,50;58,91;60,70
01.01.2024 18:30;01.01.2024 18:45;58,00;59,43;53,76;61,74;61,74;47,50;61,74;63,58;59,06;74,16;61,74;48,83;59,85;-;131,50;58,91;60,70
01.01.2024 18:45;01.01.2024 19:00;58,00;59,43;53,76;61,74;61,74;47,50;61,74;63,58;59,06;74,16;61,74;48,83;59,85;-;131,50;58,91;60,70
01.01.2024 19:00;01.01.2024 19:15;54,25;57,84;56,77;61,27;55,07;54,97;61,27;63,10;55,01;75,61;55,07;43,31;54,76;-;132,00;54,97;54,94
01.01.2024 19:15;01.01.2024 19:30;54,25;57,84;56,77;61,27;55,07;54,97;61,27;63,10;55,01;75,61;55,07;43,31;54,76;-;132,00;54,97;54,94
01.01.2024 19:30;01.01.2024 19:45;54,25;57,84;56,77;61,27;55,07;54,97;61,27;63,10;55,01;75,61;55,07;43,31;54,76;-;132,00;54,97;54,94
01.01.2024 19:45;01.01.2024 20:00;54,25;57,84;56,77;61,27;55,07;54,97;61,27;63,10;55,01;75,61;55,07;43,31;54,76;-;132,00;54,97;54,94
01.01.2024 20:00;01.01.2024 20:15;48,01;54,91;51,40;59,97;48,01;48,61;59,97;62,15;48,76;86,10;48,01;42,59;48,41;-;127,75;48,61;48,47
01.01.2024 20:15;01.01.2024 20:30;48,01;54,91;51,40;59,97;48,01;48,61;59,97;62,15;48,76;86,10;48,01;42,59;48,41;-;127,75;48,61;48,47
01.01.2024 20:30;01.01.2024 20:45;48,01;54,91;51,40;59,97;48,01;48,61;59,97;62,15;48,76;86,10;48,01;42,59;48,41;-;127,75;48,61;48,47
01.01.2024 20:45;01.01.2024 21:00;48,01;54,91;51,40;59,97;48,01;48,61;59,97;62,15;48,76;86,10;48,01;42,59;48,41;-;127,75;48,61;48,47
01.01.2024 21:00;01.01.2024 21:15;42,95;47,37;35,39;54,92;44,01;24,88;54,92;58,27;41,36;86,02;44,01;35,00;42,27;-;113,48;42,15;40,60
01.01.2024 21:15;01.01.2024 21:30;42,95;47,37;35,39;54,92;44,01;24,88;54,92;58,27;41,36;86,02;44,01;35,00;42,27;-;113,48;42,15;40,60
01.01.2024 21:30;01.01.2024 21:45;42,95;47,37;35,39;54,92;44,01;24,88;54,92;58,27;41,36;86,02;44,01;35,00;42,27;-;113,48;42,15;40,60
01.01.2024 21:45;01.01.2024 22:00;42,95;47,37;35,39;54,92;44,01;24,88;54,92;58,27;41,36;86,02;44,01;35,00;42,27;-;113,48;42,15;40,60
01.01.2024 22:00;01.01.2024 22:15;47,09;47,49;40,74;47,65;45,20;35,89;47,65;52,58;45,95;81,21;45,20;34,01;46,32;-;109,18;47,34;44,92
01.01.2024 22:15;01.01.2024 22:30;47,09;47,49;40,74;47,65;45,20;35,89;47,65;52,58;45,95;81,21;45,20;34,01;46,32;-;109,18;47,34;44,92
01.01.2024 22:30;01.01.2024 22:45;47,09;47,49;40,74;47,65;45,20;35,89;47,65;52,58;45,95;81,21;45,20;34,01;46,32;-;109,18;47,34;44,92
01.01.2024 22:45;01.01.2024 23:00;47,09;47,49;40,74;47,65;45,20;35,89;47,65;52,58;45,95;81,21;45,20;34,01;46,32;-;109,18;47,34;44,92
01.01.2024 23:00;01.01.2024 23:15;35,55;39,70;35,55;35,55;38,00;35,55;35,55;44,03;35,55;77,26;38,00;26,07;35,55;-;107,20;35,55;35,55
01.01.2024 23:15;01.01.2024 23:30;35,55;39,70;35,55;35,55;38,00;35,55;35,55;44,03;35,55;77,26;38,00;26,07;35,55;-;107,20;35,55;35,55
01.01.2024 23:30;01.01.2024 23:45;35,55;39,70;35,55;35,55;38,00;35,55;35,55;44,03;35,55;77,26;38,00;26,07;35,55;-;107,20;35,55;35,55
01.01.2024 23:45;02.01.2024 00:00;35,55;39,70;35,55;35,55;38,00;35,55;35,55;44,03;35,55;77,26;38,00;26,07;35,55;-;107,20;35,55;35,55
02.01.2024 00:00;02.01.2024 00:15;30,59;34,66;23,92;30,59;38,00;19,49;29,39;38,00;29,22;82,35;38,00;22,24;30,07;-;105,49;28,59;29,48
02.01.2024 00:15;02.01.2024 00:30;30,59;34,66;23,92;30,59;38,00;19,49;29,39;38,00;29,22;82,35;38,00;22,24;30,07;-;105,49;28,59;29,48
02.01.2024 00:30;02.01.2024 00:45;30,59;34,66;23,92;30,59;38,00;19,49;29,39;38,00;29,22;82,35;38,00;22,24;30,07;-;105,49;28,59;29,48
02.01.2024 00:45;02.01.2024 01:00;30,59;34,66;23,92;30,59;38,00;19,49;29,39;38,00;29,22;82,35;38,00;22,24;30,07;-;105,49;28,59;29,48
02.01.2024 01:00;02.01.2024 01:15;20,07;28,09;17,70;20,07;33,56;16,12;19,60;33,56;19,58;81,39;33,56;14,00;19,89;-;90,09;19,36;19,67
02.01.2024 01:15;02.01.2024 01:30;20,07;28,09;17,70;20,07;33,56;16,12;19,60;33,56;19,58;81,39;33,56;14,00;19,89;-;90,09;19,36;19,67
02.01.2024 01:30;02.01.2024 01:45;20,07;28,09;17,70;20,07;33,56;16,12;19,60;33,56;19,58;81,39;33,56;14,00;19,89;-;90,09;19,36;19,67
02.01.2024 01:45;02.01.2024 02:00;20,07;28,09;17,70;20,07;33,56;16,12;19,60;33,56;19,58;81,39;33,56;14,00;19,89;-;90,09;19,36;19,67
02.01.2024 02:00;02.01.2024 02:15;31,03;28,77;12,39;31,03;32,03;0,06;27,33;32,03;27,57;81,04;32,03;11,32;29,60;-;84,27;25,45;27,92
02.01.2024 02:15;02.01.2024 02:30;31,03;28,77;12,39;31,03;32,03;0,06;27,33;32,03;27,57;81,04;32,03;11,32;29,60;-;84,27;25,45;27,92
02.01.2024 02:30;02.01.2024 02:45;31,03;28,77;12,39;31,03;32,03;0,06;27,33;32,03;27,57;81,04;32,03;11,32;29,60;-;84,27;25,45;27,92
02.01.2024 02:45;02.01.2024 03:00;31,03;28,77;12,39;31,03;32,03;0,06;27,33;32,03;27,57;81,04;32,03;11,32;29,60;-;84,27;25,45;27,92
02.01.2024 03:00;02.01.2024 03:15;18,39;23,92;7,35;18,39;32,29;0,02;16,20;32,29;15,67;81,46;32,29;9,66;17,54;-;84,27;15,07;16,54
02.01.2024 03:15;02.01.2024 03:30;18,39;23,92;7,35;18,39;32,29;0,02;16,20;32,29;15,67;81,46;32,29;9,66;17,54;-;84,27;15,07;16,54
02.01.2024 03:30;02.01.2024 03:45;18,39;23,92;7,35;18,39;32,29;0,02;16,20;32,29;15,67;81,46;32,29;9,66;17,54;-;84,27;15,07;16,54
02.01.2024 03:45;02.01.2024 04:00;18,39;23,92;7,35;18,39;32,29;0,02;16,20;32,29;15,67;81,46;32,29;9,66;17,54;-;84,27;15,07;16,54
02.01.2024 04:00;02.01.2024 04:15;11,08;23,26;4,19;11,08;36,70;0,01;9,50;36,70;9,69;90,75;36,70;10,01;10,55;-;84,27;9,06;9,95
02.01.2024 04:15;02.01.2024 04:30;11,08;23,26;4,19;11,08;36,70;0,01;9,50;36,70;9,69;90,75;36,70;10,01;10,55;-;84,27;9,06;9,95
02.01.2024 04:30;02.01.2024 04:45;11,08;23,26;4,19;11,08;36,70;0,01;9,50;36,70;9,69;90,75;36,70;10,01;10,55;-;84,27;9,06;9,95
02.01.2024 04:45;02.01.2024 05:00;11,08;23,26;4,19;11,08;36,70;0,01;9,50;36,70;9,69;90,75;36,70;10,01;10,55;-;84,27;9,06;9,95
02.01.2024 05:00;02.01.2024 05:15;13,78;28,53;4,75;13,78;41,72;0,09;11,20;41,72;27,59;91,67;41,72;11,36;28,22;-;100,00;29,45;38,51
02.01.2024 05:15;02.01.2024 05:30;13,78;28,53;4,75;13,78;41,72;0,09;11,20;41,72;27,59;91,67;41,72;11,36;28,22;-;100,00;29,45;38,51
02.01.2024 05:30;02.01.2024 05:45;13,78;28,53;4,75;13,78;41,72;0,09;11,20;41,72;27,59;91,67;41,72;11,36;28,22;-;100,00;29,45;38,51
02.01.2024 05:45;02.01.2024 06:00;13,78;28,53;4,75;13,78;41,72;0,09;11,20;41,72;27,59;91,67;41,72;11,36;28,22;-;100,00;29,45;38,51
02.01.2024 06:00;02.01.2024 06:15;47,63;45,07;31,59;47,63;49,18;20,74;44,43;49,18;45,09;91,78;49,18;19,89;47,13;-;108,28;43,69;46,22
02.01.2024 06:15;02.01.2024 06:30;47,63;45,07;31,59;47,63;49,18;20,74;44,43;49,18;45,09;91,78;49,18;19,89;47,13;-;108,28;43,69;46,22
02.01.2024 06:30;02.01.2024 06:45;47,63;45,07;31,59;47,63;49,18;20,74;44,43;49,18;45,09;91,78;49,18;19,89;47,13;-;108,28;43,69;46,22
02.01.2024 06:45;02.01.2024 07:00;47,63;45,07;31,59;47,63;49,18;20,74;44,43;49,18;45,09;91,78;49,18;19,89;47,13;-;108,28;43,69;46,22
02.01.2024 07:00;02.01.2024 07:15;58,10;59,60;49,96;58,10;58,75;44,70;56,56;62,04;65,89;94,89;58,75;40,56;65,43;-;113,85;67,30;73,84
02.01.2024 07:15;02.01.2024 07:30;58,10;59,60;49,96;58,10;58,75;44,70;56,56;62,04;65,89;94,89;58,75;40,56;65,43;-;113,85;67,30;73,84
02.01.2024 07:30;02.01.2024 07:45;58,10;59,60;49,96;58,10;58,75;44,70;56,56;62,04;65,89;94,89;58,75;40,56;65,43;-;113,85;67,30;73,84
02.01.2024 07:45;02.01.2024 08:00;58,10;59,60;49,96;58,10;58,75;44,70;56,56;62,04;65,89;94,89;58,75;40,56;65,43;-;113,85;67,30;73,84
02.01.2024 08:00;02.01.2024 08:15;65,67;65,83;58,46;65,67;65,67;53,78;64,28;65,67;70,99;94,23;65,67;48,36;71,30;-;126,90;72,60;77,86
02.01.2024 08:15;02.01.2024 08:30;65,67;65,83;58,46;65,67;65,67;53,78;64,28;65,67;70,99;94,23;65,67;48,36;71,30;-;126,90;72,60;77,86
02.01.2024 08:30;02.01.2024 08:45;65,67;65,83;58,46;65,67;65,67;53,78;64,28;65,67;70,99;94,23;65,67;48,36;71,30;-;126,90;72,60;77,86
02.01.2024 08:45;02.01.2024 09:00;65,67;65,83;58,46;65,67;65,67;53,78;64,28;65,67;70,99;94,23;65,67;48,36;71,30;-;126,90;72,60;77,86
02.01.2024 09:00;02.01.2024 09:15;64,73;66,07;59,05;64,73;66,11;54,23;66,12;66,80;69,95;91,74;66,11;51,81;70,16;-;119,50;71,49;76,31
02.01.2024 09:15;02.01.2024 09:30;64,73;66,07;59,05;64,73;66,11;54,23;66,12;66,80;69,95;91,74;66,11;51,81;70,16;-;119,50;71,49;76,31
02.01.2024 09:30;02.01.2024 09:45;64,73;66,07;59,05;64,73;66,11;54,23;66,12;66,80;69,95;91,74;66,11;51,81;70,16;-;119,50;71,49;76,31
02.01.2024 09:45;02.01.2024 10:00;64,73;66,07;59,05;64,73;66,11;54,23;66,12;66,80;69,95;91,74;66,11;51,81;70,16;-;119,50;71,49;76,31
02.01.2024 10:00;02.01.2024 10:15;68,98;68,10;68,65;68,98;68,98;50,00;70,60;71,08;70,63;87,51;68,98;51,89;71,77;-;110,60;71,29;75,65
02.01.2024 10:15;02.01.2024 10:30;68,98;68,10;68,65;68,98;68,98;50,00;70,60;71,08;70,63;87,51;68,98;51,89;71,77;-;110,60;71,29;75,65
02.01.2024 10:30;02.01.2024 10:45;68,98;68,10;68,65;68,98;68,98;50,00;70,60;71,08;70,63;87,51;68,98;51,89;71,77;-;110,60;71,29;75,65
02.01.2024 10:45;02.01.2024 11:00;68,98;68,10;68,65;68,98;68,98;50,00;70,60;71,08;70,63;87,51;68,98;51,89;71,77;-;110,60;71,29;75,65
02.01.2024 11:00;02.01.2024 11:15;73,54;71,99;74,18;73,54;73,54;52,20;78,80;73,54;73,97;87,38;73,54;55,87;75,33;-;108,28;74,15;78,00
02.01.2024 11:15;02.01.2024 11:30;73,54;71,99;74,18;73,54;73,54;52,20;78,80;73,54;73,97;87,38;73,54;55,87;75,33;-;108,28;74,15;78,00
02.01.2024 11:30;02.01.2024 11:45;73,54;71,99;74,18;73,54;73,54;52,20;78,80;73,54;73,97;87,38;73,54;55,87;75,33;-;108,28;74,15;78,00
02.01.2024 11:45;02.01.2024 12:00;73,54;71,99;74,18;73,54;73,54;52,20;78,80;73,54;73,97;87,38;73,54;55,87;75,33;-;108,28;74,15;78,00
02.01.2024 12:00;02.01.2024 12:15;78,16;75,09;65,02;78,16;78,16;45,00;99,90;78,16;77,85;87,39;78,16;58,49;79,71;-;105,88;76,63;80,54
02.01.2024 12:15;02.01.2024 12:30;78,16;75,09;65,02;78,16;78,16;45,00;99,90;78,16;77,85;87,39;78,16;58,49;79,71;-;105,88;76,63;80,54
02.01.2024 12:30;02.01.2024 12:45;78,16;75,09;65,02;78,16;78,16;45,00;99,90;78,16;77,85;87,39;78,16;58,49;79,71;-;105,88;76,63;80,54
02.01.2024 12:45;02.01.2024 13:00;78,16;75,09;65,02;78,16;78,16;45,00;99,90;78,16;77,85;87,39;78,16;58,49;79,71;-;105,88;76,63;80,54
02.01.2024 13:00;02.01.2024 13:15;78,87;75,92;64,71;78,87;78,87;43,00;102,50;78,87;78,60;89,07;78,87;61,17;80,61;-;100,15;77,30;81,55
02.01.2024 13:15;02.01.2024 13:30;78,87;75,92;64,71;78,87;78,87;43,00;102,50;78,87;78,60;89,07;78,87;61,17;80,61;-;100,15;77,30;81,55
02.01.2024 13:30;02.01.2024 13:45;78,87;75,92;64,71;78,87;78,87;43,00;102,50;78,87;78,60;89,07;78,87;61,17;80,61;-;100,15;77,30;81,55
02.01.2024 13:45;02.01.2024 14:00;78,87;75,92;64,71;78,87;78,87;43,00;102,50;78,87;78,60;89,07;78,87;61,17;80,61;-;100,15;77,30;81,55
